site,sid,leaktype,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
S-4677025029,S-0359369081310084,other,3,9,3,3,3,5,3,3,3,3,5,5,3,3,3,3,3,3,5,3,3,3,3,3,3,420
S-4687025030,S-0359369085177745,other,4,21,4,4,4,5,4,5,4,4,4,5,5,5,4,4,4,5,4,4,4,5,5,5,4,250
S-4682025024,S-0359369085768170,other,10,37,17,15,15,16,23,21,22,19,16,16,23,21,29,22,14,12,15,22,29,208,183,62,14,260
S-4793025022,S-0359369085859722,other,2,17,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,5,2,2,2,2,2,240
S-4573025028,S-0359369085148811,other,0,13,3,0,0,3,0,0,3,3,3,0,3,3,0,0,0,3,0,0,0,3,3,0,0,250
S-4682025024,S-0359369085725881,other,4,45,6,5,6,5,6,5,7,6,5,7,6,5,5,5,6,6,6,7,5,4,5,6,6,300
S-4885025022,S-0359369085168546,other,7,67,22,34,28,10,9,9,9,10,21,21,18,16,12,10,7,9,9,10,12,12,13,19,12,260
S-2711010100,S-0359369084047014,other,3,17,6,6,3,3,3,6,6,3,3,3,0,3,3,3,0,0,3,3,3,3,3,3,3,240
S-4885025022,S-0359369085094932,other,7,291,48,39,26,15,10,7,7,5,5,5,3,3,2,2,2,2,2,2,2,2,2,2,2,280
S-4885025022,S-0359369085094494,other,2,55,11,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,280
S-4677025033,S-0359369083953394,other,5,19,8,6,7,5,6,7,7,5,6,6,5,6,5,7,6,7,5,5,7,5,6,6,6,370
S-4886025023,S-0359369085112866,other,8,54,13,17,16,27,16,13,13,11,20,16,9,9,9,8,8,13,9,9,9,9,11,11,9,440
S-4677025028,S-0359369083970190,other,4,23,11,5,7,7,6,6,5,6,6,5,6,5,5,5,5,6,5,5,6,5,5,7,6,410
S-4687025030,S-0359369085177745,other,2,19,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,240
S-4673025027,S-0359369085219521,other,3,16,3,3,3,3,3,3,3,3,3,3,10,3,3,3,3,3,3,3,3,3,3,3,3,240
S-4885025022,S-0359369085144612,other,2,108,9,14,26,5,7,19,24,14,5,7,16,5,7,5,7,5,9,7,7,5,2,5,9,350
S-4573025028,S-0359369085146039,other,9,9,14,12,14,18,20,21,23,25,41,62,109,156,32,28,19,17,12,12,12,13,12,8,9,2600
S-4793025022,S-0359369085716518,other,4,13,5,4,5,6,5,5,5,5,5,5,5,5,7,5,5,5,5,5,6,5,5,5,5,260
S-4793025022,S-0359369085675482,other,0,52,3,0,3,0,0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,0,240
S-4885025022,S-0359369085144612,other,0,118,5,10,18,0,3,16,16,8,3,3,10,0,5,3,3,0,5,3,3,0,3,3,5,350
S-4673025027,S-0359369085176465,other,4,78,7,5,5,4,4,5,4,4,4,5,4,5,4,4,4,4,4,4,4,5,4,4,5,240
S-4885025022,S-0359369085188809,other,11,338,37,48,66,16,27,23,25,21,18,21,30,27,11,11,30,16,50,14,16,16,21,16,16,320
S-4885025022,S-0359369085164081,other,2,52,5,10,10,5,5,5,5,5,2,5,2,2,2,2,2,5,2,2,2,2,2,5,2,360
S-4573025028,S-0359369085123798,other,2,35,12,6,6,6,6,6,10,6,6,6,6,4,4,4,6,4,4,4,4,6,4,4,6,250
S-4885025022,S-0359369085188320,other,19,42,19,19,19,23,21,23,26,30,26,26,26,26,23,19,19,23,25,51,66,76,77,30,26,260
S-4784025026,S-0359369085180509,other,3,36,5,9,5,5,5,6,8,5,5,5,5,3,6,5,8,6,44,6,6,5,5,5,6,360
S-4885025022,S-0359369085094494,other,0,123,19,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
S-4673025027,S-0359369085143192,other,0,56,20,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
S-2711010100,S-0359369085220404,other,0,85,17,7,3,10,3,0,0,14,0,0,10,0,0,0,0,3,0,7,7,3,3,0,7,270
S-4885025022,S-0359369085185318,other,14,151,52,48,33,18,15,14,12,10,8,7,6,4,3,3,4,3,3,4,4,4,4,4,4,270
S-4721011100,S-0359369084144530,other,15,24,6,7,5,7,7,5,7,7,6,6,6,6,6,6,5,5,5,6,5,6,6,6,5,300
S-4677025028,S-0359369084287065,other,3,16,5,4,4,6,13,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,500
S-4721011100,S-0359369084144530,other,31,31,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60
S-4673025027,S-0359369085143192,other,0,74,10,7,3,7,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,270
S-4772025022,S-0359369084117650,other,3,17,3,5,5,6,5,6,3,5,5,6,5,5,5,5,6,5,5,6,5,6,5,6,5,420
S-4673025027,S-0359369085161442,other,0,58,3,3,0,3,0,3,3,0,3,0,3,0,0,3,0,0,0,3,3,0,3,3,3,270
S-4682025024,S-0359369085704233,other,3,48,4,4,4,4,3,4,4,4,4,4,4,4,4,6,6,4,3,4,6,4,6,4,4,250
S-4677025028,S-0359369084264262,other,11,15,12,16,13,18,23,29,31,45,281,256,92,37,22,22,13,13,11,10,10,10,11,12,10,2200
S-4772025022,S-0359369084106570,other,19,26,17,19,24,22,17,26,22,28,24,22,19,24,19,17,17,22,97,28,26,26,30,22,37,420
S-4677025028,S-0359369084288329,other,0,106,4,26,22,4,4,18,22,4,4,4,11,0,0,0,0,0,0,0,0,0,0,0,4,340
S-4784025026,S-0359369085152177,other,9,24,11,12,13,15,16,24,22,19,16,17,15,11,32,30,15,19,44,87,106,116,81,26,28,4650
S-4573025028,S-0359369085146146,other,6,64,46,15,12,12,9,9,9,9,6,6,6,6,3,3,3,3,3,3,3,3,6,3,6,250
S-4573025028,S-0359369085097737,other,5,10,5,5,5,3,6,5,3,5,5,5,3,5,6,5,5,5,5,5,5,6,5,5,5,240
S-4885025022,S-0359369085127146,other,0,127,32,13,3,25,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
S-4885025022,S-0359369085126833,other,9,135,45,21,15,27,12,6,9,15,9,12,18,12,15,12,9,6,12,15,18,21,18,18,15,280
S-4793025022,S-0359369085867584,other,2,36,2,2,2,5,2,5,2,2,2,5,2,2,2,2,2,5,2,2,5,2,2,2,5,240
S-4784025026,S-0359369085090476,other,3,287,6,6,6,6,4,4,6,8,7,6,7,10,6,4,4,4,6,4,4,7,8,8,6,240
S-4677025028,S-0359369084288048,other,4,187,6,6,5,4,5,6,6,7,5,6,7,5,6,5,4,4,6,7,6,6,7,6,7,310
S-4372025021,S-0359369085156194,other,10,62,10,10,12,7,10,7,7,12,12,12,22,17,12,12,10,5,20,10,10,27,22,49,15,260
S-4793025022,S-0359369084006234,other,12,53,15,19,19,12,19,15,15,9,12,12,12,12,9,9,9,9,9,9,9,9,9,12,15,220
S-4372025021,S-0359369085158232,other,4,14,5,5,4,5,4,4,5,4,5,4,5,4,4,4,4,5,4,5,4,5,4,4,5,250
S-4580025039,S-0359369083347373,other,9,36,17,9,9,6,9,4,4,9,4,2,2,4,2,2,2,2,2,2,2,2,4,2,2,380
S-4682025024,S-0359369085696439,other,4,43,11,7,7,7,7,11,11,11,11,11,11,11,7,7,7,7,11,11,7,18,18,11,7,250
S-4677025033,S-0359369081366037,other,2,118,4,4,8,4,4,4,4,4,2,4,2,4,4,4,4,2,4,4,4,2,4,4,4,360
S-4885025022,S-0359369085190953,other,0,29,3,3,3,0,3,0,3,3,3,0,0,3,0,3,3,3,3,3,0,0,0,0,3,250
S-4372025021,S-0359369085143168,other,6,98,31,28,25,13,13,13,13,13,6,6,3,3,0,0,0,0,0,0,0,0,0,3,3,380
S-4784025026,S-0359369085142863,other,6,34,12,9,9,6,6,6,3,6,6,6,9,6,3,9,9,6,22,9,12,47,75,31,9,250
S-4784025026,S-0359369085181903,other,5,6,7,7,6,7,6,7,6,6,7,7,7,7,6,6,24,23,54,18,14,10,8,8,6,4150
S-4677025028,S-0359369084264262,other,11,11,14,16,12,21,25,30,29,46,237,232,88,38,21,18,15,12,12,12,11,12,12,12,9,2200
S-4677025028,S-0359369084288329,other,0,79,10,10,16,3,3,10,7,0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,340
S-4885025022,S-0359369085144158,other,13,129,23,19,17,17,34,15,15,17,17,17,21,15,15,15,15,13,19,19,21,55,57,42,28,260
S-4413110100,S-0359369084113857,other,4,20,8,7,6,7,5,5,4,5,5,5,5,5,5,5,5,5,5,6,5,5,5,6,6,390
S-4573025028,S-0359369085145858,other,3,30,7,3,3,3,3,10,13,3,10,10,0,7,3,0,0,0,0,0,0,0,0,0,3,240
S-4682025024,S-0359369085704233,other,0,44,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,250
S-4372025021,S-0359369085156590,other,3,13,5,5,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,6,5,240
S-2711010100,S-0359369084047014,other,2,35,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,260
S-4772025022,S-0359369084113931,other,3,8,5,6,5,5,5,5,5,6,4,5,5,5,5,5,5,5,7,4,5,6,5,5,6,420
S-4372025021,S-0359369085176598,other,3,117,8,5,3,3,5,5,5,3,5,5,5,5,3,5,5,5,5,7,5,5,5,7,5,290
S-4677025029,S-0359369081312742,other,4,29,9,6,6,5,5,4,4,5,4,5,5,4,4,4,5,5,9,5,5,4,6,5,4,370
S-4372025021,S-0359369085118491,other,2,17,2,2,2,2,2,7,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,240
S-4372025021,S-0359369085177604,other,0,14,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,420
S-4728010101,S-0359369085248835,other,4,38,5,5,5,5,5,4,6,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,280
S-4682025024,S-0359369085734578,other,18,58,18,28,18,18,31,25,28,28,43,28,31,49,18,18,18,18,18,15,18,22,22,18,22,270
S-4784025026,S-0359369085092910,other,3,7,6,5,5,6,7,6,5,5,7,6,5,6,5,5,6,7,6,6,7,6,5,5,6,410
S-4772025022,S-0359369084110820,other,3,188,13,13,30,8,7,7,7,5,5,5,3,5,3,3,3,3,3,5,5,3,5,5,5,330
S-4885025022,S-0359369085095020,other,20,154,24,24,22,22,16,22,20,26,22,22,46,31,26,26,22,29,42,64,81,40,38,27,35,250
S-4677025033,S-0359369081366037,other,2,104,4,4,6,2,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,360
S-4784025026,S-0359369085152177,other,11,30,16,13,13,17,18,25,29,29,14,18,18,13,28,24,17,20,49,80,106,105,83,25,25,4650
S-4885025022,S-0359369085168546,other,10,61,22,22,22,10,12,12,12,13,24,21,19,25,15,15,9,7,13,13,15,13,13,22,16,250
S-4372025021,S-0359369085085062,other,2,45,4,2,4,4,4,2,2,7,2,4,2,4,4,4,2,2,4,2,4,4,4,4,4,380
S-4677025028,S-0359369084288048,other,4,308,5,6,5,6,5,5,6,6,4,4,6,5,5,5,6,6,6,6,6,5,5,6,6,310
S-4573025028,S-0359369085148811,other,2,11,4,4,4,4,4,4,2,4,2,4,4,2,2,2,4,4,4,4,4,4,4,4,4,250
S-4772025022,S-0359369084113931,other,4,8,5,5,4,4,5,5,5,5,5,4,4,5,5,5,5,5,7,5,5,6,5,4,5,410
S-4580025039,S-0359369083347373,other,5,29,23,11,6,6,8,6,6,5,3,5,5,5,3,5,3,3,5,5,3,5,5,5,5,390
S-4682025024,S-0359369085688386,other,3,28,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,250
S-4673025027,S-0359369085161442,other,2,71,12,5,2,10,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,280
S-4687025030,S-0359369085192421,other,5,231,41,33,34,14,9,7,5,3,3,3,3,2,3,3,2,3,2,2,2,2,2,2,2,300
S-4772025022,S-0359369084117650,other,0,19,3,3,3,3,3,3,3,3,0,0,3,3,3,0,3,3,3,3,0,3,3,0,3,400
S-4885025022,S-0359369085129233,other,6,75,19,13,10,13,6,6,6,16,3,6,10,3,3,3,3,3,3,6,3,6,3,3,3,270
S-4677025033,S-0359369081334654,other,2,40,5,4,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,360
S-4677025029,S-0359369081312742,other,3,34,9,8,9,5,4,5,4,4,5,4,4,4,4,4,5,5,4,5,4,4,5,4,5,380
S-4677025029,S-0359369081333177,other,0,0,0,0,0,18,4,0,9,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,480
S-4372025021,S-0359369085189039,other,3,15,4,3,4,3,4,4,4,4,6,4,4,4,6,4,4,4,4,4,4,6,6,4,4,390
S-4721011100,S-0359369084144530,other,20,21,6,6,6,4,6,6,4,4,4,6,4,6,6,6,4,6,4,4,4,4,6,4,6,60
S-4677025029,S-0359369081377166,other,6,56,9,9,9,19,11,8,6,8,9,11,6,8,6,8,6,6,8,8,8,8,8,8,8,420
S-4372025021,S-0359369085118491,other,3,14,5,3,2,3,3,5,5,3,3,3,3,3,5,3,3,3,5,5,2,3,3,3,2,240
S-4677025028,S-0359369084287065,other,6,27,11,9,9,15,25,9,9,8,6,7,7,6,11,10,11,14,44,36,36,33,27,15,10,490
S-4677025033,S-0359369081334654,other,4,60,5,7,9,4,4,4,5,5,4,4,4,4,4,4,4,4,4,5,4,4,4,2,4,360
S-4677025029,S-0359369081312742,other,4,25,7,7,6,6,6,6,6,5,5,5,5,5,5,6,5,5,7,5,5,5,4,5,5,380
S-4725010101,S-0359369081388759,other,0,150,13,21,46,3,8,21,21,8,3,5,8,3,3,3,3,3,3,3,3,3,3,3,3,340
S-4677025033,S-0359369081379030,other,6,25,6,6,5,6,7,6,6,6,5,6,6,6,5,6,6,6,6,6,6,6,5,6,6,390
S-4793025022,S-0359369085860878,other,3,16,5,3,3,3,5,7,7,3,5,3,3,5,5,3,5,5,3,3,5,3,5,3,5,230
S-4682025024,S-0359369085704233,other,2,26,2,2,5,2,2,2,2,5,5,2,5,2,2,5,2,2,2,2,2,2,2,5,2,250
S-4885025022,S-0359369085151328,other,2,42,4,4,6,12,6,4,2,4,10,8,4,4,2,2,2,2,2,4,2,2,2,4,2,430
S-4885025022,S-0359369085095020,other,19,148,28,23,22,20,16,20,19,23,22,25,49,31,31,31,25,28,31,63,77,41,41,26,31,270
S-4793025022,S-0359369085869127,other,3,29,5,3,5,5,5,5,5,5,3,5,5,6,5,5,5,5,5,5,6,6,5,5,5,250
S-4885025022,S-0359369085127146,other,0,135,50,17,8,36,3,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,280
S-4885025022,S-0359369085094932,other,2,208,58,35,16,25,9,5,5,5,5,2,5,2,2,2,0,0,2,2,0,0,0,2,2,280
S-4677025033,S-0359369083952271,other,11,29,20,23,23,24,15,15,20,25,25,20,14,27,14,19,25,40,181,71,52,34,37,31,20,4360
S-4793025022,S-0359369085873210,other,0,90,25,8,5,10,3,5,5,8,3,5,5,3,0,0,3,3,0,3,0,0,0,0,0,280
S-4673025027,S-0359369085087449,other,0,39,0,0,0,0,4,20,16,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4885025022,S-0359369085097745,other,2,61,2,4,6,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,350
S-4793025022,S-0359369085860878,other,2,18,2,2,2,2,5,7,5,2,5,5,2,2,2,2,2,2,2,2,5,5,2,5,5,220
S-4793025022,S-0359369085859722,other,3,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,250
S-4885025022,S-0359369085097745,other,2,83,6,6,7,4,4,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,350
S-4784025026,S-0359369085180509,other,3,61,8,18,15,5,5,8,10,25,3,3,5,8,3,5,5,5,10,5,5,5,5,5,5,380
S-4372025021,S-0359369085156590,other,4,11,6,5,6,6,6,5,7,6,6,6,5,6,5,5,6,6,6,6,7,6,7,6,6,240
S-4573025028,S-0359369085144976,other,12,11,13,11,14,12,15,18,18,17,22,26,38,87,95,67,27,26,17,12,14,14,15,12,12,2990
S-4885025022,S-0359369085094296,other,11,25,13,14,11,13,17,18,16,18,18,16,25,19,11,11,54,102,72,31,23,15,13,13,13,4160
S-4677025028,S-0359369083970190,other,4,13,11,8,6,5,5,5,6,5,5,5,5,4,6,5,5,5,6,5,5,5,5,5,4,420
S-4372025021,S-0359369085176598,other,3,44,6,4,6,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,290
S-4772025022,S-0359369084110820,other,3,222,11,11,13,5,5,5,3,3,5,3,3,3,5,5,3,5,3,5,5,5,5,5,5,330
S-4573025028,S-0359369085146039,other,9,11,13,11,11,15,19,22,22,24,43,52,72,197,39,31,20,16,13,14,11,11,10,12,9,2570
S-4673025027,S-0359369085116131,other,4,18,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,260
S-4413110100,S-0359369084113857,other,3,29,10,7,6,4,4,3,4,4,4,4,6,6,5,4,5,4,8,4,4,5,5,4,4,410
S-4885025022,S-0359369085188809,other,13,346,27,49,40,16,20,25,20,20,16,18,29,22,13,13,20,18,34,13,16,18,18,18,13,320
S-4885025022,S-0359369085094932,other,4,359,50,28,22,15,9,6,6,6,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,280
S-4772025022,S-0359369084106224,other,3,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,6,5,5,430
S-4793025022,S-0359369084006234,other,3,7,5,5,6,5,5,5,6,5,4,5,5,6,5,5,5,6,5,5,6,5,5,5,4,220
S-4677025028,S-0359369084287271,other,8,23,5,5,5,5,5,5,5,5,5,5,5,5,4,5,6,5,5,4,5,5,5,5,5,380
S-4677025028,S-0359369084274766,other,10,33,17,15,17,17,15,15,15,17,25,27,23,15,17,14,15,23,29,19,19,37,29,21,17,370
S-4793025022,S-0359369085866412,other,3,14,5,5,6,4,6,5,5,5,6,6,6,5,6,6,5,6,6,5,5,5,5,5,6,250
S-4687025030,S-0359369085166367,other,4,69,24,19,24,13,9,13,11,19,6,6,6,6,4,4,4,2,4,4,4,2,4,4,4,380
S-4885025022,S-0359369085095020,other,18,136,27,20,21,23,21,21,25,27,21,25,45,34,29,25,25,27,36,75,75,41,38,25,36,260
S-4413110100,S-0359369084116843,other,3,33,4,5,6,4,5,5,4,5,4,5,5,4,4,4,4,4,5,4,5,5,4,5,4,360
S-4673025027,S-0359369085139273,other,0,36,11,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,250
S-4677025029,S-0359369081312270,other,4,21,6,6,9,7,7,6,6,5,6,5,6,6,6,6,6,6,6,6,5,6,6,6,6,420
S-4372025021,S-0359369085122196,other,4,6,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,240
S-4793025022,S-0359369084006234,other,4,5,5,5,4,5,4,6,4,4,4,4,4,4,5,4,5,5,5,5,4,4,4,5,5,220
S-4725010101,S-0359369081388759,other,0,229,9,23,51,2,9,28,30,5,2,5,7,0,2,2,2,2,2,2,2,2,2,0,2,340
S-4886025023,S-0359369085093447,other,6,73,17,15,8,5,3,3,5,3,3,5,3,3,5,3,3,3,3,3,5,3,3,3,3,270
S-4372025021,S-0359369085101984,other,3,15,6,5,5,5,5,7,6,5,5,7,5,5,6,6,6,5,6,5,6,5,5,6,7,360
S-4885025022,S-0359369085187009,other,4,347,16,22,37,6,9,10,13,9,6,6,4,6,4,3,4,6,7,4,4,4,6,6,3,310
S-4885025022,S-0359369085103725,other,6,28,8,6,4,4,4,2,4,4,2,4,2,2,2,2,2,4,2,2,4,2,2,2,2,430
S-4793025022,S-0359369084005897,other,3,10,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,6,4,4,6,4,3,6,4,240
S-4885025022,S-0359369085185318,other,16,143,49,37,30,18,18,13,15,12,12,12,16,15,10,11,7,11,12,17,15,12,15,11,10,280
S-4580025039,S-0359369083347373,other,3,17,21,9,5,5,9,7,7,5,3,3,3,3,3,3,3,3,3,5,5,3,3,3,3,390
S-4885025022,S-0359369085096051,other,5,325,52,36,25,20,9,5,7,7,5,4,4,4,2,2,2,2,2,2,2,2,2,2,2,280
S-4372025021,S-0359369085143168,other,12,147,26,33,32,14,12,11,11,10,7,5,5,4,3,3,3,3,4,3,4,3,3,3,4,370
S-4573025028,S-0359369085145858,other,0,20,3,3,0,0,3,10,13,3,16,10,0,10,3,3,0,0,0,3,3,0,3,0,3,250
S-4677025029,S-0359369081312270,other,2,15,4,6,8,6,15,4,6,6,4,4,10,4,4,6,4,6,6,6,6,4,4,4,6,420
S-4573025028,S-0359369085146146,other,6,85,25,16,9,9,9,9,9,9,6,9,9,6,6,6,6,3,3,6,6,6,6,6,6,250
S-4772025022,S-0359369084106224,other,3,7,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,6,4,4,4,4,4,4,420
S-4677025029,S-0359369081312197,other,0,16,3,3,3,8,3,3,0,3,8,13,3,3,3,3,3,0,3,3,0,3,0,3,0,450
S-4677025029,S-0359369081376002,other,13,13,16,16,15,16,16,16,18,15,14,14,16,20,31,33,35,61,130,94,109,85,91,67,53,4120
S-4885025022,S-0359369085095020,other,21,129,26,23,21,18,21,21,21,26,21,26,46,25,30,21,28,30,35,65,95,48,41,26,41,250
S-4885025022,S-0359369085103725,other,4,28,7,9,7,4,4,4,2,4,2,2,2,2,4,2,2,4,2,2,2,2,2,2,4,430
S-4573025028,S-0359369085194948,other,2,16,4,2,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,240
S-4886025023,S-0359369085185193,other,19,138,32,30,30,23,20,16,22,17,13,15,15,15,15,10,12,10,13,12,15,15,13,13,13,370
S-4677025033,S-0359369081372670,other,4,8,6,6,6,6,6,6,6,7,6,6,7,6,6,6,6,6,6,7,5,6,6,6,7,390
S-4885025022,S-0359369084032206,other,2,53,9,4,2,4,2,2,2,9,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,250
S-4677025033,S-0359369083953246,other,0,76,43,6,3,6,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,0,3,3,3,290
S-4682025024,S-0359369085688386,other,0,44,3,3,3,0,0,3,6,6,3,3,0,0,0,0,3,0,0,0,0,0,3,3,0,260
S-4580025039,S-0359369083347373,other,7,36,23,13,5,5,11,5,5,7,4,4,5,5,4,5,2,4,4,4,4,4,4,4,4,390
S-4885025022,S-0359369085185318,other,13,168,54,38,36,21,14,13,11,11,9,9,7,7,5,5,4,4,4,5,4,5,5,5,4,290
S-4772025022,S-0359369084113568,other,3,647,5,38,8,3,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,310
S-4885025022,S-0359369085151328,other,2,30,2,4,4,12,6,2,2,4,12,8,4,4,2,2,2,4,2,2,2,2,2,2,4,430
S-4677025033,S-0359369081372670,other,5,8,7,6,5,6,5,6,6,6,6,5,6,6,6,5,7,6,6,6,5,6,5,6,5,390
S-4772025022,S-0359369084112784,other,18,42,19,20,23,20,16,15,16,25,31,25,22,115,18,18,20,14,34,45,30,21,20,23,54,360
S-4673025027,S-0359369085161442,other,0,70,3,3,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,270
S-4673025027,S-0359369085154603,other,9,183,35,28,27,16,11,7,9,11,5,5,5,4,4,4,2,2,2,2,2,4,4,4,4,260
S-4677025028,S-0359369084275243,other,4,224,5,7,10,5,4,5,5,5,5,5,6,4,6,5,5,5,5,5,5,5,6,6,5,350
S-4885025022,S-0359369085094494,other,0,109,24,6,6,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
S-4673025027,S-0359369085176465,other,3,53,5,6,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,6,6,5,5,5,3,250
S-4673025027,S-0359369085176465,other,3,64,6,4,3,3,4,4,4,4,4,6,4,4,4,4,4,4,3,4,3,4,4,4,4,250
S-4372025021,S-0359369085121537,other,3,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,230
S-4885025022,S-0359369085168546,other,6,76,21,29,27,9,8,9,12,11,21,23,17,14,9,11,6,6,8,6,8,14,17,15,9,260
S-4885025022,S-0359369085096051,other,6,360,61,47,26,20,14,6,6,4,4,4,2,4,2,2,2,2,2,2,2,0,2,2,2,300
S-4885025022,S-0359369085144158,other,12,116,23,19,17,17,33,17,15,19,19,17,27,17,15,19,15,12,21,21,27,71,66,50,27,260
S-4885025022,S-0359369085132427,other,0,57,3,6,10,3,0,3,0,19,3,3,3,6,0,0,3,3,3,6,6,3,3,0,3,380
S-4677025029,S-0359369081312742,other,3,28,9,5,5,4,5,4,5,5,4,6,4,4,4,5,4,4,4,5,4,5,5,5,5,380
S-4885025022,S-0359369085094494,other,0,111,24,3,3,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,280
S-4886025023,S-0359369085185193,other,13,120,25,30,27,22,16,19,17,19,14,16,14,26,17,13,13,13,17,14,16,13,14,14,17,360
S-4677025029,S-0359369081377166,other,5,31,8,6,6,12,9,8,8,6,8,9,6,6,6,5,6,6,8,5,5,6,6,8,8,420
S-4677025033,S-0359369081322261,other,2,11,4,4,4,4,6,4,4,6,4,6,4,6,6,4,4,6,4,6,4,2,6,6,4,390
S-4885025022,S-0359369085190953,other,0,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,250
S-4573025028,S-0359369085144976,other,11,12,12,14,14,14,17,16,17,20,25,28,36,96,81,78,23,21,17,14,12,12,14,14,12,2970
S-4372025021,S-0359369085122196,other,4,6,6,5,6,6,6,6,6,6,5,6,5,6,6,6,6,6,6,5,5,6,6,6,6,240
S-4793025022,S-0359369085869127,other,3,34,5,5,6,5,5,5,5,5,5,3,5,5,5,6,5,5,6,5,6,5,5,5,6,250
S-4372025021,S-0359369085085062,other,2,44,5,5,3,3,3,3,5,5,3,3,3,3,5,3,3,3,3,5,3,5,3,3,3,400
S-4677025029,S-0359369081312197,other,2,18,4,4,2,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,450
S-4721011100,S-0359369084144530,other,33,49,11,7,4,4,9,2,9,2,2,9,2,4,4,4,4,4,2,4,2,4,4,2,4,60
S-4372025021,S-0359369085176598,other,4,39,6,4,6,3,4,6,4,4,4,4,4,4,4,4,6,4,4,4,6,4,6,4,6,290
S-4677025033,S-0359369083953055,other,4,243,6,6,5,5,4,5,5,6,5,5,6,6,5,6,5,6,5,6,5,5,5,6,6,300
S-4682025024,S-0359369085725881,other,4,40,6,6,4,6,4,4,6,4,6,6,4,4,4,4,6,4,4,6,4,4,6,4,4,300
S-4677025029,S-0359369081376002,other,14,14,19,18,14,17,20,19,16,17,16,16,20,22,31,25,58,117,118,99,116,122,125,81,68,4310
S-4372025021,S-0359369085118491,other,3,12,3,4,4,4,3,4,4,4,4,6,4,4,4,4,4,4,4,6,4,4,4,4,4,240
S-4677025033,S-0359369081322261,other,5,7,5,6,5,6,6,6,5,6,6,6,6,5,6,5,5,6,6,6,7,5,6,6,5,390
