site,sid,leaktype,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
S-4571025029,S-0359369084044417,noise,18,6,5,4,4,4,5,5,5,6,5,6,5,5,5,4,5,4,5,4,5,5,5,4,5,60
S-4372025021,S-0359369085121859,noise,5,14,6,5,7,7,7,6,5,6,6,5,6,5,6,6,5,6,6,6,5,6,7,6,6,260
S-4784025026,S-0359369085184170,noise,0,23,3,0,0,0,0,3,3,0,3,3,3,3,3,0,3,3,0,0,0,3,0,3,0,250
S-4673025027,S-0359369085184105,noise,2,25,4,2,2,2,4,4,4,4,2,4,4,4,2,4,4,4,4,4,4,4,4,4,4,240
S-4784025026,S-0359369085177307,noise,4,42,19,21,13,10,7,7,7,6,4,6,3,4,4,4,3,4,3,3,4,3,3,3,4,460
S-4673025027,S-0359369085135214,noise,0,76,8,4,4,8,0,0,0,8,0,0,8,0,0,0,0,8,0,12,4,0,0,0,12,270
S-4372025021,S-0359369085158620,noise,2,33,6,4,2,4,4,4,4,8,4,4,6,4,4,6,4,4,4,4,4,4,4,4,6,260
S-4784025026,S-0359369085156319,noise,4,13,5,4,5,4,5,5,4,5,5,5,5,4,5,6,5,6,5,5,5,5,5,6,5,250
S-4372025021,S-0359369085152573,noise,8,7,11,11,12,13,18,17,19,23,39,45,62,200,33,29,18,16,12,10,10,10,8,8,10,2680
S-4677025033,S-0359369081334563,noise,2,42,8,10,10,6,4,6,4,8,4,4,4,6,2,4,4,6,18,6,4,4,4,4,6,390
S-4372025021,S-0359369085129142,noise,4,9,4,6,6,6,6,4,4,6,4,4,6,6,6,4,4,4,6,6,6,6,6,6,6,240
S-4571025029,S-0359369084042932,noise,4,16,6,6,5,5,4,5,5,6,5,6,6,4,4,7,4,4,6,5,5,6,5,6,5,260
S-4372025021,S-0359369085139810,noise,3,20,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,240
S-4372025021,S-0359369085082788,noise,0,23,0,0,0,0,0,3,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,3,240
S-4673025027,S-0359369085135214,noise,0,71,10,3,3,10,3,3,3,3,3,3,3,0,3,3,3,10,3,10,3,0,0,0,10,270
S-4772025022,S-0359369084104443,noise,4,69,4,4,4,4,4,3,4,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,370
S-4372025021,S-0359369085137418,noise,3,70,6,5,5,5,5,5,6,6,5,5,6,6,6,5,5,5,6,5,5,6,8,10,5,250
S-4784025026,S-0359369085177307,noise,3,41,14,19,9,6,6,5,6,6,5,5,4,4,3,4,4,3,4,3,4,3,4,4,3,460
S-4372025021,S-0359369085082788,noise,2,17,2,2,2,2,2,5,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,250
S-4372025021,S-0359369085152573,noise,6,10,11,11,11,14,17,21,18,22,43,37,63,236,32,29,15,17,11,11,11,10,10,8,8,2650
S-4784025026,S-0359369085180764,noise,4,9,5,4,5,5,4,5,5,5,5,4,5,5,4,5,4,5,5,5,5,5,7,5,5,240
S-4784025026,S-0359369085175715,noise,0,52,0,0,0,5,0,0,0,5,0,14,0,0,0,9,0,0,24,5,0,0,0,5,0,260
S-4677025033,S-0359369083951794,noise,4,8,6,5,5,5,5,5,5,5,6,6,5,5,4,5,5,6,6,5,5,5,6,5,4,430
S-4571025029,S-0359369084041017,noise,13,86,16,20,20,18,11,20,24,18,13,16,18,29,16,18,20,16,109,29,22,20,20,16,24,340
S-4784025026,S-0359369085156319,noise,4,14,4,6,6,4,4,4,4,4,4,4,4,4,6,6,6,4,6,6,6,4,4,4,6,250
S-4372025021,S-0359369085128045,noise,0,64,0,5,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,20,0,0,0,15,0,360
S-4673025027,S-0359369085147680,noise,37,28,4,7,7,7,13,2,7,7,4,9,7,4,4,4,4,4,4,4,4,2,4,4,4,60
S-4784025026,S-0359369085182224,noise,2,15,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,2,4,4,4,6,4,2,420
S-4372025021,S-0359369085138390,noise,0,52,4,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
S-4673025027,S-0359369085184105,noise,0,44,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,240
S-4372025021,S-0359369085082788,noise,4,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,260
S-4673025027,S-0359369085714323,noise,3,105,8,8,3,3,8,5,5,5,5,5,5,5,3,5,3,3,3,5,5,5,5,5,5,250
S-4571025029,S-0359369083989497,noise,0,47,13,7,7,7,3,7,7,7,7,7,3,3,0,3,0,0,0,3,3,3,3,3,3,250
S-4772025022,S-0359369084111463,noise,3,30,5,5,3,5,5,5,5,5,5,3,5,5,5,3,5,5,5,5,6,3,5,6,5,360
S-4784025026,S-0359369085182018,noise,4,203,6,6,5,6,6,6,6,6,6,6,6,6,4,5,6,6,6,5,6,6,6,6,5,310
S-4784025026,S-0359369085183057,noise,4,15,4,7,5,5,7,7,7,7,5,7,9,24,7,5,7,5,37,14,14,10,12,9,7,370
S-4784025026,S-0359369085090211,noise,4,38,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,280
S-4784025026,S-0359369085184170,noise,3,10,5,5,4,5,4,5,5,5,5,5,6,6,6,6,5,5,5,5,5,7,6,5,5,250
S-4772025022,S-0359369084111463,noise,4,20,5,4,5,5,5,6,4,5,5,5,4,4,5,5,5,5,5,4,4,5,5,4,5,360
S-4886025023,S-0359369085185714,noise,15,44,19,17,15,15,15,15,10,15,17,15,13,13,15,17,10,17,10,10,13,13,15,19,13,390
S-4571025029,S-0359369083989497,noise,0,42,10,7,3,3,3,7,10,7,7,10,3,3,3,3,3,3,0,3,3,0,3,3,3,250
S-4784025026,S-0359369085084776,noise,3,103,31,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,290
S-4673025027,S-0359369085135214,noise,0,75,14,7,4,7,4,4,4,7,0,0,7,0,4,0,0,7,0,11,7,4,4,0,14,270
S-4886025023,S-0359369085127955,noise,7,59,15,20,20,13,9,9,9,11,11,9,9,9,7,7,7,7,9,7,7,7,9,7,11,400
S-4372025021,S-0359369085129142,noise,4,6,5,5,5,5,5,6,4,5,5,4,5,6,6,6,4,5,6,6,5,6,6,6,5,120
S-4372025021,S-0359369085139778,noise,3,20,5,4,5,6,5,5,5,6,6,6,4,5,7,5,5,6,6,6,6,6,6,6,6,270
S-4673025027,S-0359369085117394,noise,2,37,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,220
S-4673025027,S-0359369085095236,noise,9,66,16,19,19,13,13,9,9,6,3,3,9,3,0,0,0,0,0,0,0,3,0,3,3,210
S-4372025021,S-0359369085085856,noise,4,8,5,5,4,5,5,6,6,6,5,4,5,5,6,5,4,5,4,5,6,6,5,5,5,240
S-4372025021,S-0359369085082788,noise,3,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,250
S-4673025027,S-0359369085129829,noise,3,26,3,5,3,5,3,3,3,3,3,5,3,3,3,5,3,3,5,5,5,5,3,5,3,250
S-4728010101,S-0359369085287783,noise,5,89,5,5,6,5,7,6,7,6,5,6,6,6,6,6,5,5,6,6,7,6,6,6,6,320
S-4673025027,S-0359369085135214,noise,0,78,8,4,0,8,0,0,0,8,0,0,12,0,0,0,0,4,0,4,8,4,4,0,12,270
S-4677025028,S-0359369083976205,noise,10,86,16,16,21,16,14,18,16,18,14,14,21,14,14,12,47,14,43,55,43,14,14,14,25,320
S-4673025027,S-0359369085147680,noise,37,41,9,7,7,7,13,7,9,9,7,9,11,17,4,4,4,4,4,4,4,7,7,7,7,60
S-4372025021,S-0359369085121958,noise,3,50,5,5,5,3,5,5,5,5,5,5,8,5,5,5,3,3,3,5,3,3,5,5,5,250
S-4784025026,S-0359369085185078,noise,4,10,6,5,6,5,6,5,6,6,5,6,6,6,7,6,6,6,6,6,5,5,7,6,5,240
S-4372025021,S-0359369085120042,noise,81,14,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
S-4784025026,S-0359369085182349,noise,0,44,2,2,12,5,2,2,7,12,5,5,5,2,0,2,2,2,0,0,0,2,0,2,0,400
S-4573025028,S-0359369085117717,noise,3,20,6,6,4,4,6,6,6,4,6,4,6,4,6,4,6,4,3,6,4,6,7,4,4,250
S-4677025028,S-0359369083875019,noise,4,51,6,6,6,4,4,4,4,6,6,6,4,6,6,6,6,6,6,6,6,6,6,6,4,280
S-4372025021,S-0359369085158620,noise,2,36,4,4,2,2,4,2,4,4,2,2,4,4,4,4,4,4,4,4,2,2,4,4,4,260
S-4784025026,S-0359369085162549,noise,2,32,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,240
S-4673025027,S-0359369085083653,noise,0,46,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
S-4372025021,S-0359369085142681,noise,4,10,5,5,5,5,5,6,4,5,6,5,5,4,4,6,5,4,5,4,7,5,5,6,4,250
S-4673025027,S-0359369085175475,noise,2,24,7,5,7,5,5,7,7,5,7,7,2,5,5,2,5,2,5,2,5,5,5,10,5,240
S-4784025026,S-0359369085090211,noise,4,42,5,5,5,4,5,5,5,5,4,5,6,5,4,5,4,5,4,5,5,5,6,5,5,290
S-4580025036,S-0359369084273230,noise,2,56,4,9,7,4,2,4,4,4,4,4,4,4,2,2,2,4,4,4,2,2,4,2,4,400
S-4886025023,S-0359369085134597,noise,8,8,9,9,11,15,15,20,17,20,43,38,74,145,29,25,14,12,9,9,8,9,9,6,9,2580
S-4372025021,S-0359369085120042,noise,46,34,14,6,3,3,11,3,11,3,3,11,3,3,3,3,3,3,3,3,3,3,3,6,3,60
S-4673025027,S-0359369085174411,noise,4,29,22,15,16,8,8,6,7,7,4,5,7,5,5,4,4,5,5,6,5,5,5,7,6,250
S-4372025021,S-0359369085082788,noise,3,21,5,5,5,3,5,5,5,5,5,6,6,5,5,6,6,5,5,6,5,6,5,5,6,250
S-4673025027,S-0359369085164719,noise,0,48,13,4,0,4,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,250
S-4573025028,S-0359369085146179,noise,2,79,12,5,7,5,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,270
S-4372025021,S-0359369085085856,noise,4,7,6,5,6,7,5,4,7,5,6,6,5,6,5,7,5,5,6,6,7,7,6,6,6,240
S-4677025033,S-0359369081334563,noise,2,16,6,4,4,4,2,4,4,4,4,2,2,4,4,2,2,2,6,4,4,2,2,4,2,390
S-4372025021,S-0359369085121859,noise,3,20,6,4,6,6,4,4,4,6,4,4,4,4,13,9,4,6,6,16,14,26,34,7,6,260
S-4784025026,S-0359369085177307,noise,5,43,13,18,14,8,10,10,10,8,5,6,5,5,6,5,6,8,8,6,5,6,5,6,5,400
S-4682025024,S-0359369085686448,noise,3,53,3,3,5,3,5,5,5,5,5,3,5,3,5,5,3,5,3,5,3,5,3,3,5,270
S-4372025021,S-0359369085152573,noise,9,9,9,10,11,14,16,19,20,21,40,57,123,96,27,21,14,11,13,10,9,10,10,9,9,2580
S-4677025028,S-0359369084275144,noise,8,59,4,4,6,4,4,6,4,4,4,4,4,6,4,4,4,6,4,4,6,4,6,6,4,330
S-4677025029,S-0359369083954434,noise,4,25,5,5,6,7,5,6,5,5,5,7,5,5,6,6,5,6,6,5,5,6,5,6,5,430
S-4571025029,S-0359369083989497,noise,0,39,8,8,4,4,4,8,8,8,8,8,4,4,4,4,4,0,0,4,0,0,4,4,4,250
S-4728010101,S-0359369085288617,noise,4,57,5,5,6,5,6,5,5,6,6,5,6,7,5,6,5,7,6,7,5,5,6,5,6,280
S-4372025021,S-0359369085139810,noise,4,9,5,4,5,4,5,5,4,4,4,4,4,4,5,5,2,5,4,4,5,5,4,5,5,230
S-4372025021,S-0359369085152300,noise,3,30,3,3,3,7,3,13,10,3,3,3,10,7,7,7,3,7,3,3,3,7,7,3,10,240
S-4673025027,S-0359369085842520,noise,4,16,5,7,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,7,7,5,5,5,5,240
S-4886025023,S-0359369085185607,noise,3,83,21,6,6,18,3,3,3,3,3,3,3,3,3,3,3,9,0,6,3,0,3,3,3,280
S-4793025022,S-0359369085712038,noise,0,23,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4784025026,S-0359369085090211,noise,4,43,6,5,5,5,6,5,5,5,5,5,6,5,5,6,5,4,4,5,6,5,5,5,5,290
S-4673025027,S-0359369085148480,noise,0,33,7,3,0,3,0,7,7,10,7,7,3,3,0,3,3,3,3,0,3,0,3,7,0,250
S-4372025021,S-0359369085139877,noise,3,70,10,5,5,5,5,5,3,5,5,5,5,3,5,5,5,3,5,5,5,5,3,3,5,290
S-4784025026,S-0359369085090211,noise,4,51,4,4,4,6,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,6,4,4,4,290
S-4571025029,S-0359369084041017,noise,0,100,6,9,25,0,3,13,13,6,0,0,6,0,3,0,0,0,3,0,0,0,0,0,3,350
S-4372025021,S-0359369085142590,noise,3,162,10,13,63,5,5,5,5,3,3,3,3,3,0,3,0,3,3,5,3,3,3,3,3,330
S-4372025021,S-0359369085158620,noise,3,26,6,6,4,4,4,4,6,6,4,4,4,4,4,6,4,6,4,6,6,6,6,6,6,270
S-4885025022,S-0359369085150734,noise,2,43,2,4,6,4,2,4,2,4,4,4,2,4,4,2,2,2,2,2,4,4,4,4,2,420
S-4673025027,S-0359369085714323,noise,4,89,8,6,6,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,6,4,4,4,250
S-4673025027,S-0359369085714323,noise,3,85,9,6,3,3,3,3,3,3,0,3,0,3,0,3,0,3,3,0,3,3,0,3,3,250
S-4772025022,S-0359369084111463,noise,4,31,4,7,7,5,5,5,5,4,4,5,4,5,4,5,5,4,5,5,4,7,5,5,5,360
S-4677025033,S-0359369083951794,noise,3,6,3,5,3,3,3,3,5,5,5,5,3,5,5,3,5,3,5,5,3,5,3,3,5,460
S-4571025029,S-0359369083989497,noise,0,40,15,7,4,7,4,7,7,7,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,250
S-4793025022,S-0359369085860050,noise,0,49,7,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,260
S-4372025021,S-0359369085085856,noise,3,12,4,4,4,6,4,6,7,6,6,4,4,4,6,4,6,4,6,4,4,4,6,4,6,240
S-4673025027,S-0359369085714026,noise,0,29,2,2,2,2,2,17,19,0,7,5,2,2,2,0,2,0,2,2,2,2,2,2,2,240
S-4677025033,S-0359369081329662,noise,4,10,6,6,6,5,6,5,6,6,6,4,5,5,5,6,4,5,10,6,6,6,6,6,6,400
S-4372025021,S-0359369085142590,noise,2,133,22,31,38,9,7,5,7,4,4,4,4,4,5,4,4,4,4,7,5,4,5,4,4,330
S-4571025029,S-0359369084020516,noise,24,57,10,14,16,14,6,6,8,10,6,4,6,6,4,4,2,4,10,4,2,4,4,4,6,350
S-4682025024,S-0359369085686448,noise,0,82,12,9,3,6,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,270
S-4673025027,S-0359369085152219,noise,2,26,4,4,4,4,2,4,4,4,4,2,9,2,2,4,4,4,4,4,4,4,4,4,4,240
S-4372025021,S-0359369085129142,noise,4,22,6,6,5,6,5,6,5,4,6,6,5,6,7,5,5,5,6,7,10,22,28,11,8,240
S-4784025026,S-0359369085184170,noise,2,15,2,0,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,240
S-4372025021,S-0359369085177992,noise,6,59,17,11,8,8,11,3,3,3,3,3,3,3,3,3,3,0,14,6,3,3,3,3,3,350
S-4886025023,S-0359369085124069,noise,7,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,110
S-4372025021,S-0359369085139810,noise,3,15,3,5,3,3,3,5,3,3,3,3,3,3,5,3,5,5,5,3,3,5,3,5,5,240
S-4372025021,S-0359369085177992,noise,7,74,13,10,13,7,10,7,7,3,3,7,3,3,3,3,7,3,24,7,3,3,3,3,7,350
S-4886025023,S-0359369085185714,noise,11,34,34,34,26,16,15,21,18,13,15,15,15,15,11,15,13,13,11,13,13,13,13,16,15,390
S-4372025021,S-0359369085158620,noise,4,28,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,6,270
S-4372025021,S-0359369085170450,noise,32,12,4,4,4,4,4,6,4,4,4,6,4,4,4,4,4,6,4,6,4,6,4,4,6,60
S-4372025021,S-0359369085120042,noise,47,39,19,6,6,3,11,3,8,6,3,19,6,6,6,3,3,3,3,3,3,3,3,3,3,60
S-4372025021,S-0359369085138887,noise,5,21,7,5,5,5,5,5,7,7,7,5,8,8,5,7,5,7,4,7,5,8,5,5,7,250
S-4677025033,S-0359369081334563,noise,3,19,6,5,5,5,5,5,5,3,5,3,5,3,3,3,5,5,19,8,5,5,5,5,6,390
S-4784025026,S-0359369085180764,noise,3,10,3,5,5,3,3,5,5,5,3,3,5,3,5,5,5,3,5,3,5,3,5,5,5,240
S-4372025021,S-0359369085121958,noise,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,250
S-4784025026,S-0359369085176879,noise,4,172,51,19,8,40,6,4,4,4,4,4,4,2,4,2,4,2,4,2,2,4,2,4,2,270
S-4784025026,S-0359369085182224,noise,4,13,4,4,6,6,6,4,4,6,4,6,4,4,4,4,4,4,4,4,4,6,6,6,4,420
S-4673025027,S-0359369085714323,noise,2,107,6,4,4,2,2,4,2,4,2,4,2,4,4,4,4,4,4,4,2,2,2,2,4,250
S-4372025021,S-0359369085137418,noise,4,29,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,6,6,6,5,6,6,6,6,260
S-4372025021,S-0359369085170476,noise,16,34,19,17,17,14,14,16,17,22,22,20,33,39,23,17,9,12,20,23,25,71,134,59,28,250
S-4673025027,S-0359369085148480,noise,0,33,7,3,0,3,0,7,7,10,3,3,3,3,0,3,0,3,3,3,0,0,3,3,0,250
S-4784025026,S-0359369085143259,noise,2,26,2,4,4,9,2,2,2,4,9,9,2,4,4,2,4,4,4,4,4,4,7,9,4,420
S-4372025021,S-0359369085142681,noise,4,7,4,7,5,5,6,6,6,5,6,5,6,5,6,6,5,5,5,6,6,6,6,4,6,240
S-4571025029,S-0359369083989497,noise,0,40,10,7,3,7,3,10,10,7,10,10,3,7,3,3,3,3,3,3,3,3,3,3,3,240
S-4372025021,S-0359369085177992,noise,15,69,27,21,27,15,18,12,15,12,15,12,9,9,6,9,6,6,9,6,9,9,9,9,6,350
S-4886025023,S-0359369085134597,noise,6,6,11,11,11,12,15,15,17,20,36,36,77,139,24,27,15,11,11,8,11,8,9,8,8,2600
S-4784025026,S-0359369085182349,noise,0,14,11,0,8,6,3,3,6,8,3,3,6,3,0,3,3,0,0,0,0,3,0,6,0,400
S-4372025021,S-0359369085152573,noise,7,8,11,10,13,14,14,17,21,22,43,42,61,191,36,29,18,13,10,8,8,10,7,7,8,2600
S-4372025021,S-0359369085082788,noise,0,31,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,3,0,0,0,3,0,250
S-4673025027,S-0359369085172498,noise,0,29,4,4,0,0,0,16,25,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4571025029,S-0359369083989497,noise,0,44,14,7,3,7,3,7,7,7,7,10,3,3,3,3,3,3,0,3,3,3,0,3,3,250
S-4772025022,S-0359369084104443,noise,3,92,6,4,6,4,4,6,4,4,4,6,4,4,6,6,3,4,4,6,4,4,4,4,4,370
S-4372025021,S-0359369085138887,noise,4,22,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,4,4,4,7,4,4,250
S-4673025027,S-0359369085147680,noise,37,30,7,5,7,5,12,5,9,7,5,9,5,7,5,5,5,5,5,5,5,5,5,5,2,60
S-4784025026,S-0359369085146591,noise,0,25,7,4,4,4,0,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,250
S-4372025021,S-0359369085142590,noise,3,124,3,8,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,330
S-4677025029,S-0359369081335206,noise,3,5,5,6,4,4,5,5,5,5,5,5,5,6,5,4,5,5,5,5,4,5,5,4,6,480
S-4677025028,S-0359369084275144,noise,4,56,6,4,6,6,6,4,4,4,4,4,6,6,4,4,4,6,4,10,6,4,6,6,4,340
S-4673025027,S-0359369085842520,noise,2,15,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,250
S-4784025026,S-0359369085146591,noise,0,21,12,6,3,3,0,3,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,250
S-4784025026,S-0359369085182018,noise,4,75,12,6,6,6,5,5,5,6,5,5,5,6,4,5,5,5,4,5,5,6,6,5,5,290
S-4372025021,S-0359369085121859,noise,4,24,6,6,7,6,5,5,6,5,6,6,6,6,13,7,5,5,6,12,13,17,22,7,6,260
S-4886025023,S-0359369085126023,noise,2,134,16,4,9,4,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,220
S-4784025026,S-0359369085177307,noise,5,51,14,19,14,6,5,5,6,8,4,5,5,4,4,4,3,4,4,3,3,4,3,4,4,390
S-4673025027,S-0359369085714026,noise,0,34,0,3,3,0,3,17,17,0,11,8,0,3,3,0,0,0,0,0,0,0,0,0,3,240
S-4784025026,S-0359369085162549,noise,0,29,3,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4571025029,S-0359369083989497,noise,0,42,14,7,7,7,4,7,11,7,7,11,4,7,4,4,4,0,4,4,4,4,0,4,4,250
S-4677025033,S-0359369083951398,noise,3,50,4,6,4,4,4,4,4,6,4,4,4,4,4,4,4,4,6,4,6,4,4,6,4,380
S-4372025021,S-0359369085190383,noise,5,52,10,10,10,30,15,8,7,5,13,15,8,5,5,5,3,3,3,3,3,3,5,3,5,430
S-4793025022,S-0359369085860050,noise,0,49,7,3,0,3,3,0,0,3,3,3,0,3,0,0,0,3,3,0,3,3,3,3,3,260
S-4372025021,S-0359369085152573,noise,12,10,12,12,11,17,17,23,18,22,31,36,49,253,53,37,20,18,13,13,12,11,12,10,8,2820
S-4677025028,S-0359369084275144,noise,13,100,4,6,10,4,4,6,6,4,6,4,4,4,4,4,4,4,4,13,8,4,6,6,4,340
S-4784025026,S-0359369085175715,noise,0,4,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,17,0,0,0,0,0,26,0,230
S-4784025026,S-0359369085143259,noise,2,29,4,4,4,10,4,2,2,4,10,6,4,4,4,4,4,4,4,4,4,6,6,6,4,420
S-4673025027,S-0359369085099444,noise,4,17,21,34,32,9,6,5,6,5,7,6,7,6,6,5,6,5,6,5,5,6,5,6,5,240
S-4372025021,S-0359369085120042,noise,49,32,14,6,6,3,12,3,17,6,3,3,6,6,6,3,3,3,3,3,3,3,3,3,3,60
S-4784025026,S-0359369085156319,noise,2,22,5,3,3,3,5,3,5,3,5,3,5,3,3,5,5,3,5,5,5,3,5,3,5,250
S-4673025027,S-0359369085148480,noise,0,37,9,3,0,3,0,6,6,9,3,3,3,3,0,3,3,3,3,3,0,0,0,3,0,250
S-4372025021,S-0359369085158620,noise,2,29,4,4,4,6,6,4,4,4,6,4,4,4,6,4,6,4,4,4,4,6,4,4,6,260
S-4677025028,S-0359369083928222,noise,7,13,7,7,9,5,5,4,5,4,4,4,4,2,2,2,4,2,2,2,4,2,2,4,2,120
S-4372025021,S-0359369085152300,noise,7,25,7,7,7,7,7,11,11,7,7,7,11,7,7,4,4,4,7,4,7,4,4,7,15,240
S-4772025022,S-0359369084104443,noise,2,105,5,10,14,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,370
S-4372025021,S-0359369085120810,noise,3,22,3,3,0,3,3,6,8,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,240
S-4784025026,S-0359369085090211,noise,4,48,5,5,5,5,5,6,4,5,4,4,5,5,4,5,4,5,4,6,6,6,6,5,5,280
S-4784025026,S-0359369085162549,noise,0,24,0,0,0,0,3,14,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4372025021,S-0359369085106629,noise,22,11,6,5,6,5,5,5,5,5,5,7,5,5,5,5,5,7,6,6,5,6,6,6,5,60
S-4673025027,S-0359369085164719,noise,0,39,13,4,0,4,0,4,9,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,250
S-4784025026,S-0359369085182018,noise,4,61,5,5,5,6,5,5,5,5,5,5,6,5,5,6,5,5,6,5,5,5,5,5,5,290
S-4673025027,S-0359369085135214,noise,0,40,4,4,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
S-4784025026,S-0359369085182224,noise,3,14,5,3,7,5,5,5,5,5,5,3,5,3,3,3,5,5,3,5,3,7,7,5,5,420
S-4413110100,S-0359369084647912,noise,2,21,4,4,4,13,4,2,4,4,4,4,4,4,2,4,4,2,4,4,4,2,4,2,4,430
S-4673025027,S-0359369085135214,noise,0,71,13,7,3,10,0,3,0,3,0,3,3,3,3,3,3,7,0,10,7,0,0,0,7,270
S-4784025026,S-0359369085162549,noise,3,31,3,3,3,3,5,5,5,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,240
S-4372025021,S-0359369085177992,noise,9,66,18,15,18,9,12,12,12,15,9,9,9,6,9,6,6,6,15,9,6,9,6,9,9,350
S-4784025026,S-0359369085180764,noise,5,7,5,5,5,5,4,6,6,5,5,6,5,5,5,6,5,5,5,5,5,5,6,6,5,240
S-4784025026,S-0359369085180764,noise,3,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,240
S-4673025027,S-0359369085172498,noise,4,53,8,4,4,4,4,19,19,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,240
S-4677025033,S-0359369081334563,noise,2,16,7,5,5,5,2,4,4,5,4,4,2,5,4,2,4,2,11,4,4,2,4,4,5,380
S-4784025026,S-0359369085186589,noise,3,35,6,6,9,9,5,5,6,6,5,6,3,5,5,3,5,3,5,3,3,5,3,3,5,430
S-4372025021,S-0359369085082788,noise,4,28,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,260
S-4372025021,S-0359369085121958,noise,0,33,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,260
S-4673025027,S-0359369085135750,noise,4,8,6,4,4,6,6,6,6,6,6,6,7,6,6,7,6,6,6,6,6,6,7,4,6,240
S-4372025021,S-0359369085188908,noise,3,19,3,4,4,6,6,6,6,4,4,4,4,4,4,4,4,4,6,4,4,6,6,4,6,360
S-4372025021,S-0359369085188908,noise,3,21,5,5,5,5,3,5,5,5,3,5,5,5,5,5,5,5,5,6,5,5,3,5,5,360
S-4372025021,S-0359369085138887,noise,4,14,5,6,5,6,5,4,5,6,6,6,7,6,6,6,5,5,5,6,5,6,5,5,6,250
S-4372025021,S-0359369085106629,noise,71,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
