site,sid,leaktype,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
S-2911010107,S-0359369084039755,normal,4,8,4,5,5,4,6,5,5,6,5,5,6,5,5,6,6,6,5,6,4,6,6,6,6,260
S-4571025029,S-0359369084043492,normal,6,30,10,8,9,8,8,10,10,16,10,10,10,10,8,9,7,9,14,10,9,17,16,11,11,270
S-4571025029,S-0359369084027693,normal,4,16,5,5,7,5,5,6,6,5,6,5,5,5,5,5,6,5,6,6,7,5,7,6,7,270
S-2711010100,S-0359369084034368,normal,4,46,5,5,6,6,5,5,6,5,5,7,6,5,6,6,5,6,5,6,8,6,7,7,6,290
S-4571025029,S-0359369084020284,normal,5,7,6,6,6,5,6,7,7,5,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,250
S-2711010100,S-0359369085125686,normal,4,36,6,5,6,6,6,6,5,6,6,6,6,6,6,5,6,6,6,7,6,6,6,6,6,290
S-4571025029,S-0359369084038674,normal,3,110,21,7,5,5,5,4,4,4,5,4,4,5,5,4,4,5,4,5,4,4,5,4,4,300
S-4571025029,S-0359369084041124,normal,4,5,5,6,5,6,6,5,6,5,6,6,6,6,5,6,5,10,8,6,5,5,5,6,5,390
S-4521010100,S-0359369084103130,normal,4,8,6,5,5,4,6,6,6,5,6,5,6,5,4,5,5,6,4,4,5,6,6,5,6,420
S-2911010107,S-0359369084051412,normal,3,33,8,3,3,5,3,5,5,5,3,3,5,5,5,5,3,5,3,5,5,5,5,3,5,280
S-2711010100,S-0359369085095897,normal,5,19,8,7,7,7,7,8,9,7,5,8,8,7,7,8,9,16,8,7,7,8,8,12,7,390
S-2711010100,S-0359369084045299,normal,5,60,6,5,5,5,5,6,7,6,5,5,5,6,6,6,6,7,6,5,7,6,7,7,6,270
S-2911010107,S-0359369084032321,normal,4,15,5,5,5,5,5,5,6,4,6,5,5,5,6,4,5,6,5,5,5,5,5,6,5,300
S-4571025029,S-0359369084043492,normal,7,12,9,7,7,7,8,8,7,9,8,7,9,7,7,8,8,9,10,8,8,8,9,13,7,270
S-4571025029,S-0359369084051966,normal,3,14,6,6,6,6,7,6,7,7,10,8,8,7,6,6,6,5,6,6,6,6,6,8,6,260
S-4413110100,S-0359369084098736,normal,4,10,5,6,5,5,6,6,6,5,5,5,6,6,6,5,5,6,5,5,5,5,6,5,5,2930
S-4571025029,S-0359369084042387,normal,4,6,5,6,5,5,5,5,4,4,5,5,6,5,6,5,5,5,5,5,5,5,5,5,5,250
S-4571025029,S-0359369084037239,normal,5,115,7,8,8,5,6,5,6,5,6,5,5,5,5,4,6,5,5,5,5,6,6,6,6,320
S-4571025029,S-0359369084043989,normal,5,46,5,6,7,5,5,6,5,6,7,5,5,6,6,5,6,6,6,7,6,6,5,6,6,300
S-4571025029,S-0359369084051867,normal,3,21,5,5,5,5,5,7,5,5,5,6,6,5,6,5,5,6,6,5,5,6,5,6,5,280
S-2911010107,S-0359369084049291,normal,4,9,6,6,6,6,7,6,6,6,6,5,6,6,6,7,8,6,6,6,7,6,6,6,6,260
S-2711010100,S-0359369084041843,normal,4,27,6,6,5,7,6,6,5,5,5,6,6,5,7,6,5,6,6,6,7,6,6,5,6,370
S-4571025029,S-0359369084044193,normal,3,14,5,6,5,5,5,5,5,6,6,5,5,5,5,6,5,5,5,5,6,7,6,7,5,270
S-4571025029,S-0359369084042775,normal,5,11,6,6,6,6,5,5,6,7,6,6,7,6,6,4,7,6,7,7,6,7,6,7,6,260
S-2711010100,S-0359369084041843,normal,5,10,6,6,5,6,5,5,6,6,5,7,6,6,6,5,6,5,5,6,5,6,6,6,6,150
S-2911010107,S-0359369084034731,normal,7,10,10,11,9,10,7,9,11,7,13,11,12,9,9,11,9,8,7,8,7,8,9,9,8,400
S-4413110100,S-0359369084091202,normal,7,5,6,4,6,5,5,5,6,6,5,6,6,6,5,6,6,6,6,6,6,5,6,6,6,60
S-4571025029,S-0359369084035977,normal,4,23,6,6,6,5,6,4,6,5,6,6,5,5,5,4,4,6,6,6,6,5,6,6,6,240
S-2711010100,S-0359369085095012,normal,4,6,6,6,6,6,6,5,5,6,5,6,5,6,6,5,6,5,6,5,5,6,5,6,6,420
S-4571025029,S-0359369084042486,normal,6,18,8,7,6,6,6,7,6,7,8,7,8,7,7,6,6,7,7,6,8,8,9,9,6,240
S-4571025029,S-0359369084038351,normal,5,16,6,5,5,5,6,6,6,8,6,6,6,6,7,6,6,6,6,8,8,8,8,10,6,260
S-4571025029,S-0359369084038351,normal,8,25,10,10,7,8,8,10,11,11,10,10,8,10,10,11,8,8,13,10,11,13,17,30,16,260
S-2711010100,S-0359369084033030,normal,3,21,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,260
S-4571025029,S-0359369084040571,normal,6,20,9,8,8,8,7,7,7,7,7,7,6,8,8,6,7,7,7,7,8,8,6,7,7,3880
S-4571025029,S-0359369084043278,normal,6,30,7,6,11,6,6,15,11,6,5,6,6,5,5,6,5,6,6,6,6,9,12,6,6,4800
S-2711010100,S-0359369085126635,normal,5,21,8,10,8,9,6,6,6,5,6,6,5,6,6,5,5,5,6,5,6,6,5,6,5,470
S-4521010100,S-0359369084092671,normal,3,7,7,6,5,4,5,6,6,6,5,5,5,5,5,5,6,5,8,5,5,5,7,6,6,410
S-4571025029,S-0359369084035761,normal,5,63,4,5,8,6,7,5,6,5,5,5,5,6,6,5,6,5,5,5,6,6,5,7,6,320
S-4571025029,S-0359369084043385,normal,7,27,6,7,8,7,6,8,8,7,8,8,7,8,9,8,7,8,7,8,13,8,10,8,8,270
S-4571025029,S-0359369084050505,normal,4,8,5,5,5,7,6,5,6,5,6,7,7,6,6,6,5,7,5,6,6,6,7,11,6,250
S-2711010100,S-0359369084044185,normal,4,15,5,6,6,5,5,5,6,6,5,5,6,5,5,6,5,5,6,6,6,5,6,6,6,270
S-4571025029,S-0359369084042858,normal,4,41,5,5,5,5,5,5,5,6,6,5,5,5,6,7,5,6,6,5,6,5,6,6,6,290
S-4571025029,S-0359369084035548,normal,7,28,9,9,9,6,8,8,8,10,11,10,10,14,10,13,8,9,8,10,11,17,17,17,10,270
S-2911010103,S-0359369081324085,normal,4,34,5,5,6,6,6,6,6,6,6,5,5,6,5,6,6,5,6,6,6,5,6,7,6,330
S-4571025029,S-0359369084039284,normal,3,15,4,4,4,4,5,4,4,5,4,5,4,4,5,4,4,3,5,5,5,5,6,4,4,260
S-4571025029,S-0359369084036900,normal,5,240,8,31,11,9,14,8,9,6,8,8,7,8,8,9,7,7,7,8,6,9,8,8,7,310
S-2711010100,S-0359369084050802,normal,5,158,6,6,6,5,5,6,5,4,6,6,5,6,6,6,5,6,6,6,6,6,7,5,5,310
S-2711010100,S-0359369084048707,normal,4,5,6,6,7,7,7,6,6,6,6,6,5,6,5,6,6,6,6,6,5,5,5,6,6,420
S-4571025029,S-0359369084035837,normal,5,19,6,6,5,6,7,6,6,7,5,6,6,5,6,6,6,6,7,7,6,7,6,6,7,280
S-2711010100,S-0359369084046735,normal,5,12,5,6,6,6,5,5,6,5,7,6,6,6,5,5,6,6,6,5,6,6,5,6,5,400
S-4571025029,S-0359369084036389,normal,4,11,5,5,5,7,5,5,5,5,7,7,7,5,5,5,6,6,5,7,6,5,6,6,4,260
S-4571025029,S-0359369084036025,normal,6,15,8,9,8,8,8,8,7,10,10,9,8,18,9,8,8,8,21,11,8,8,9,7,17,330
S-2711010100,S-0359369084045612,normal,4,13,6,5,6,5,6,6,5,5,6,6,6,6,6,6,7,6,5,4,6,7,6,6,6,380
S-4571025029,S-0359369084040548,normal,4,10,6,5,6,5,7,6,6,5,5,6,6,6,5,7,6,5,6,6,5,6,6,6,6,260
S-4571025029,S-0359369084043641,normal,3,87,6,7,22,4,6,7,6,4,3,4,4,6,3,4,4,4,6,4,4,4,3,4,4,320
S-2911010107,S-0359369084050547,normal,5,22,5,6,5,6,5,6,6,6,5,5,5,6,5,6,6,6,6,6,6,6,6,6,6,260
S-2911010107,S-0359369084034657,normal,4,8,6,6,5,5,5,7,7,7,5,5,7,6,7,5,6,6,7,5,7,6,7,6,6,260
S-4413110100,S-0359369084099338,normal,4,9,5,5,5,5,6,5,5,5,6,6,5,5,6,4,6,6,6,5,6,6,6,6,5,350
S-4571025029,S-0359369084049457,normal,4,7,6,6,6,6,6,6,6,5,5,5,5,5,6,5,6,5,6,6,6,6,6,6,6,260
S-2711010100,S-0359369084048285,normal,3,10,5,5,6,5,5,6,5,4,6,6,5,6,6,6,6,5,5,6,5,6,6,6,5,410
S-4571025029,S-0359369084037031,normal,3,23,5,5,5,5,4,4,5,4,4,5,4,4,4,4,5,5,4,4,5,4,5,7,5,260
S-2711010100,S-0359369084049317,normal,4,41,5,5,5,5,6,5,5,5,5,5,5,5,6,5,7,5,5,6,6,5,5,7,7,300
S-2911010107,S-0359369084031810,normal,5,9,6,6,6,6,6,5,6,5,5,6,6,6,5,5,6,7,6,6,5,5,7,6,6,250
S-4571025029,S-0359369084041298,normal,4,151,5,7,6,5,6,5,6,5,5,6,5,7,5,5,7,6,14,9,9,11,11,11,7,310
S-4571025029,S-0359369084040548,normal,4,8,6,6,6,6,7,6,5,6,6,5,5,5,5,6,6,5,5,6,6,6,6,9,6,260
S-4521010100,S-0359369084103114,normal,5,43,9,8,8,7,7,6,7,6,7,8,8,7,6,7,6,7,8,7,7,6,7,7,8,350
S-2711010100,S-0359369085125637,normal,5,57,7,6,6,6,8,9,10,8,5,6,6,6,6,5,5,5,5,5,5,5,6,5,5,280
S-4571025029,S-0359369084037726,normal,4,7,5,5,6,5,5,6,5,4,6,5,6,4,6,7,5,5,4,5,5,5,7,7,5,250
S-4571025029,S-0359369084036223,normal,5,25,7,7,7,5,6,7,6,8,6,8,8,9,7,8,6,7,8,8,8,11,10,8,10,2540
S-4571025029,S-0359369084050349,normal,4,159,7,9,7,7,7,7,7,6,6,6,5,6,6,6,6,5,6,5,6,9,6,6,6,320
S-4571025029,S-0359369084043724,normal,3,10,5,5,4,5,5,4,5,6,4,5,6,5,6,5,5,6,6,6,5,6,5,5,5,250
S-4571025029,S-0359369084049945,normal,4,20,5,6,6,5,5,5,5,5,5,5,5,5,5,6,5,5,6,5,6,9,11,7,6,280
S-2911010107,S-0359369084034608,normal,4,11,6,5,5,5,5,6,6,6,5,5,6,6,6,6,6,5,6,7,6,5,6,6,6,270
S-4571025029,S-0359369084051867,normal,3,12,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,6,5,5,280
S-2911010107,S-0359369084040142,normal,4,28,5,5,6,7,6,6,6,7,6,6,7,6,6,7,6,6,6,7,7,7,7,6,6,280
S-2911010103,S-0359369081324457,normal,5,30,10,8,10,6,6,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,4,4,380
S-4571025029,S-0359369084043245,normal,4,9,5,5,5,6,6,8,7,6,6,5,6,6,6,6,5,5,7,6,6,6,6,8,6,260
S-2711010100,S-0359369084050034,normal,5,21,8,5,5,7,6,5,6,5,5,6,5,5,6,5,5,5,6,7,5,5,6,6,5,290
S-2711010100,S-0359369084041983,normal,4,47,6,5,6,5,6,6,6,6,6,6,6,6,6,5,6,5,5,5,6,6,6,5,4,280
S-2711010100,S-0359369084041983,normal,4,39,9,6,5,5,6,6,5,6,6,5,4,5,5,6,6,6,5,5,6,6,4,5,5,290
S-4571025029,S-0359369084041785,normal,4,13,5,5,5,5,6,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,6,5,5,270
S-4521010100,S-0359369084101050,normal,4,29,5,5,5,4,5,5,5,6,6,5,6,5,6,5,5,5,7,4,6,5,6,5,7,280
S-2911010107,S-0359369084040902,normal,5,19,8,7,6,7,7,6,8,5,6,6,6,6,5,6,6,6,8,13,13,14,19,17,8,270
S-4571025029,S-0359369084042858,normal,5,29,5,5,5,5,6,5,5,6,5,5,5,5,5,6,5,5,6,5,5,6,5,6,5,290
S-4571025029,S-0359369084049416,normal,6,24,8,6,7,6,8,8,6,8,7,8,14,8,7,7,7,6,6,7,8,8,8,8,10,260
S-2911010107,S-0359369084040431,normal,4,6,5,5,6,5,5,6,7,6,6,5,7,5,6,5,6,6,6,5,6,5,6,6,6,400
S-4571025029,S-0359369084037213,normal,4,163,7,8,6,6,6,6,6,6,5,6,5,7,6,6,6,6,6,6,5,6,5,6,6,310
S-4571025029,S-0359369084042841,normal,4,104,5,5,5,5,5,4,5,5,6,5,6,5,5,6,5,6,5,6,6,6,6,6,6,300
S-4521010100,S-0359369084095088,normal,4,114,12,14,9,6,5,5,5,6,4,6,6,5,6,6,5,6,5,5,5,5,5,5,5,310
S-2911010107,S-0359369084045018,normal,5,14,5,6,6,5,6,5,6,7,6,5,6,6,6,6,5,6,7,6,6,6,7,6,6,260
S-4521010100,S-0359369084102728,normal,4,12,6,6,6,6,5,5,6,5,6,5,5,6,5,6,5,5,5,7,7,6,6,5,6,350
S-2911010107,S-0359369084047519,normal,4,17,6,4,5,5,5,5,5,6,5,5,5,5,5,5,5,4,5,4,6,5,5,4,4,260
S-4571025029,S-0359369084049762,normal,5,11,6,6,6,8,6,6,6,7,7,6,6,6,5,5,7,6,6,6,6,6,7,5,6,260
S-4571025029,S-0359369084037239,normal,6,86,6,6,6,6,5,6,6,6,6,6,6,6,6,6,5,6,7,7,6,6,6,6,7,320
S-2911010107,S-0359369084047923,normal,5,12,6,7,6,5,6,6,6,6,6,6,6,5,7,5,6,6,4,5,6,6,7,6,6,270
S-2711010100,S-0359369084044888,normal,3,8,6,5,6,6,5,5,5,6,6,5,6,5,6,5,6,5,5,5,5,5,6,6,6,240
S-4571025029,S-0359369084041421,normal,4,21,5,4,7,5,5,5,5,4,5,5,4,5,5,5,6,4,5,5,6,5,6,5,5,270
S-4571025029,S-0359369084050521,normal,4,17,9,7,9,9,8,9,5,9,6,7,8,7,7,7,7,9,7,9,10,13,17,15,11,270
S-2911010109,S-0359369085174742,normal,5,50,6,6,5,5,5,6,6,6,6,6,5,6,5,5,6,6,6,6,5,6,6,6,5,320
S-4413110100,S-0359369084105937,normal,4,41,5,6,5,5,6,5,6,5,5,6,5,6,6,6,6,6,6,6,6,5,6,6,6,420
S-4571025029,S-0359369084043278,normal,4,38,6,9,14,5,6,10,10,4,5,4,5,5,5,6,4,5,5,5,5,5,5,6,6,330
S-4571025029,S-0359369084050836,normal,3,14,5,5,5,6,5,5,5,3,3,6,5,5,5,6,5,5,6,5,5,6,5,6,5,240
S-4571025029,S-0359369084049176,normal,3,22,7,5,4,4,5,4,5,4,4,4,5,4,3,4,3,4,3,7,5,4,5,4,4,270
S-4571025029,S-0359369084043849,normal,4,15,6,7,5,5,5,6,6,5,7,6,6,7,6,6,6,6,8,6,7,6,6,6,7,170
S-4571025029,S-0359369084044003,normal,4,12,5,6,5,7,6,6,7,6,6,6,6,6,6,6,7,6,5,5,6,6,7,6,7,260
S-4571025029,S-0359369084040217,normal,7,25,8,9,7,7,6,8,9,8,10,12,30,7,9,10,7,9,8,9,9,11,11,14,10,240
S-2711010100,S-0359369084052352,normal,4,54,15,15,15,6,5,6,7,5,4,5,4,4,5,5,4,5,4,4,4,4,4,4,5,290
S-4571025029,S-0359369084020284,normal,4,6,5,5,6,7,6,6,6,6,6,5,6,6,6,7,6,5,6,6,6,6,6,7,6,80
S-4571025029,S-0359369084039276,normal,5,15,7,7,6,5,5,7,7,5,6,6,6,8,6,6,6,6,7,7,7,7,7,7,6,270
S-4521010100,S-0359369084101969,normal,4,14,6,6,6,6,4,6,8,6,8,4,6,6,4,6,8,16,12,8,6,24,18,12,6,400
S-4571025029,S-0359369084035464,normal,5,74,6,5,6,5,5,6,5,5,4,6,5,5,6,6,6,5,6,6,7,6,6,5,6,290
S-4571025029,S-0359369084038096,normal,5,25,7,6,6,5,6,6,8,7,7,7,8,7,6,7,7,7,7,6,7,6,8,7,6,260
S-4571025029,S-0359369084037833,normal,5,13,5,4,6,6,5,6,6,6,6,6,6,6,6,6,5,6,6,6,5,6,6,6,5,260
S-4521010100,S-0359369084095963,normal,4,63,5,5,7,4,5,6,5,6,6,6,6,5,6,6,7,7,5,6,6,5,7,5,6,330
S-4571025029,S-0359369084039284,normal,4,9,6,5,6,6,7,6,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,260
S-4571025029,S-0359369084035464,normal,4,44,5,6,6,6,6,5,5,6,6,5,5,6,5,6,6,5,5,6,7,5,5,6,6,300
S-4571025029,S-0359369084039714,normal,4,80,5,5,6,5,5,6,7,6,6,6,6,6,6,6,5,5,6,6,5,6,7,6,6,320
S-2711010100,S-0359369084044607,normal,5,11,6,5,6,6,6,5,6,5,6,6,6,5,5,6,6,5,6,6,5,6,6,6,5,270
S-4571025029,S-0359369084029582,normal,5,12,7,6,7,7,6,7,7,8,8,8,10,12,7,8,8,7,9,12,12,11,11,8,9,270
S-2911010107,S-0359369084048335,normal,4,10,6,5,5,6,6,6,6,6,6,5,6,5,5,6,6,6,6,5,5,5,5,5,6,380
S-4571025029,S-0359369084040514,normal,3,9,5,5,5,6,5,5,5,5,6,5,4,5,5,5,4,5,6,5,6,6,6,6,5,250
S-2911010107,S-0359369084039441,normal,5,9,6,7,7,6,6,6,7,6,6,6,6,7,7,7,6,6,7,7,7,7,9,8,6,260
S-2711010100,S-0359369084032347,normal,5,35,8,10,8,6,8,6,8,7,5,7,6,6,5,6,5,5,7,5,6,5,6,6,6,280
S-4571025029,S-0359369084044490,normal,4,12,7,6,5,6,5,6,6,5,6,7,7,6,6,6,4,8,6,6,6,6,5,6,7,400
S-4571025029,S-0359369084035399,normal,3,127,5,7,6,5,5,6,6,5,5,5,5,4,5,6,6,6,6,6,6,5,6,5,7,310
S-2711010100,S-0359369084030366,normal,4,63,6,6,5,6,6,6,7,5,7,6,6,6,7,5,6,6,7,7,7,6,6,6,6,320
S-4571025029,S-0359369084044094,normal,4,10,6,6,5,5,5,5,5,5,6,5,5,5,5,5,6,5,6,6,6,5,7,6,7,270
S-2911010107,S-0359369084047865,normal,4,17,6,6,5,6,6,6,5,6,6,7,6,6,6,6,6,6,6,5,6,6,7,6,6,270
S-4571025029,S-0359369084042387,normal,3,5,5,6,5,5,4,5,6,5,6,4,6,4,5,5,6,6,5,6,4,6,5,5,5,250
S-4571025029,S-0359369084036041,normal,4,36,6,6,6,5,6,6,6,5,6,6,6,5,6,6,6,6,7,8,7,6,6,6,6,330
S-2711010100,S-0359369084033030,normal,4,13,4,5,5,5,4,5,5,6,5,4,5,4,5,5,7,5,5,5,5,5,5,5,5,340
S-4521010100,S-0359369084095971,normal,9,76,11,11,10,12,12,10,12,13,20,16,10,58,11,12,9,8,11,19,21,17,15,10,13,310
S-4571025029,S-0359369084042858,normal,4,34,5,6,6,5,6,4,5,5,4,5,6,6,6,7,6,5,6,5,6,6,6,6,6,290
S-2711010100,S-0359369084040928,normal,4,17,7,7,7,6,7,6,6,5,6,5,5,7,6,6,6,6,7,6,7,6,7,7,5,280
S-2711010100,S-0359369084045950,normal,4,109,6,8,6,6,6,5,6,5,6,6,6,6,6,7,6,6,6,9,7,6,6,6,6,310
S-4571025029,S-0359369084041728,normal,4,17,6,8,6,5,6,5,5,6,5,5,6,6,6,5,5,6,6,8,6,6,5,6,5,280
S-2711010100,S-0359369085112650,normal,4,6,7,7,5,6,7,7,7,6,5,6,6,5,6,6,5,7,6,6,6,6,6,6,6,650
S-4571025029,S-0359369084039326,normal,3,11,6,6,6,6,6,6,6,6,5,6,5,5,6,7,6,5,6,6,6,6,6,7,6,250
S-2711010100,S-0359369085220446,normal,3,11,8,5,5,8,7,5,6,5,5,7,5,4,5,5,4,5,5,6,4,4,4,4,4,420
S-2711010100,S-0359369085090369,normal,5,17,6,6,6,5,6,6,6,6,6,6,6,5,6,5,5,6,6,6,6,5,6,6,7,280
S-4571025029,S-0359369084040910,normal,4,10,6,5,5,5,5,6,6,5,6,6,5,5,6,6,6,6,6,7,7,6,6,5,6,250
S-4571025029,S-0359369084040076,normal,8,13,10,9,8,8,9,10,9,7,10,9,9,12,9,9,9,8,7,9,8,9,10,17,9,260
S-4571025029,S-0359369084020284,normal,5,12,6,5,6,5,7,7,7,7,7,7,7,5,6,7,6,7,7,8,8,6,7,10,8,230
S-4571025029,S-0359369084049150,normal,4,12,6,5,5,5,5,5,6,5,6,5,6,6,5,6,5,4,6,6,6,6,6,6,5,410
S-4571025029,S-0359369084037353,normal,3,14,5,4,6,4,5,5,4,4,5,5,6,5,6,5,4,4,5,5,4,5,3,6,5,260
S-4571025029,S-0359369084042049,normal,4,87,5,6,6,6,6,6,6,6,5,5,5,6,7,5,6,6,7,10,8,8,8,5,5,320
S-4413110100,S-0359369081569911,normal,4,9,5,5,5,5,6,6,5,6,5,6,6,6,6,6,6,6,6,6,6,5,6,6,6,380
S-4571025029,S-0359369084040217,normal,4,13,6,5,6,6,6,6,6,6,7,6,6,5,6,5,6,6,6,6,6,5,6,6,5,250
S-2911010107,S-0359369084033188,normal,4,6,6,6,5,6,6,6,5,5,6,5,6,6,5,5,5,6,6,6,5,6,6,6,6,460
S-4521010100,S-0359369084101944,normal,5,29,6,5,6,6,5,6,5,5,5,6,5,5,6,7,5,6,5,6,6,5,7,7,6,330
S-4571025029,S-0359369084037767,normal,4,8,5,6,5,5,6,6,6,6,6,6,6,6,6,6,5,4,5,6,7,6,5,6,7,250
S-4571025029,S-0359369084051982,normal,4,49,5,6,6,6,6,6,7,7,6,5,6,6,5,6,7,8,7,7,6,7,6,6,6,300
S-2711010100,S-0359369084040746,normal,4,45,6,6,5,6,6,5,5,5,5,5,6,5,5,5,5,4,5,5,5,6,7,5,6,260
S-4571025029,S-0359369084052022,normal,5,31,8,9,10,9,8,10,9,10,10,7,8,12,7,8,8,7,11,8,7,8,7,7,8,360
S-4571025029,S-0359369084040365,normal,4,27,6,6,6,6,6,6,6,6,5,6,6,6,5,7,6,6,6,6,6,5,6,6,5,260
S-4521010100,S-0359369084103338,normal,6,71,8,12,25,6,8,15,12,10,6,8,6,8,4,6,6,10,6,6,8,6,8,6,6,330
S-4521010100,S-0359369084093323,normal,4,83,5,4,5,5,4,5,5,5,5,5,5,6,5,6,6,6,5,6,5,7,5,6,5,320
S-4571025029,S-0359369084041736,normal,4,38,6,6,6,6,6,6,6,5,5,6,6,6,7,6,6,5,7,7,6,6,5,6,6,330
S-4571025029,S-0359369084037502,normal,4,12,6,5,6,5,5,6,6,5,6,6,7,6,6,6,6,5,10,6,6,7,5,5,6,340
S-2911010107,S-0359369084048426,normal,5,10,5,6,5,6,6,6,6,6,6,5,6,5,7,7,6,7,7,7,7,6,5,5,6,420
S-2711010100,S-0359369084051743,normal,4,10,4,5,6,5,5,4,4,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,410
S-4571025029,S-0359369084035712,normal,4,144,5,8,16,5,7,7,6,5,7,6,7,7,5,6,5,5,5,6,6,6,6,7,5,320
S-2711010100,S-0359369084031935,normal,4,9,6,7,5,7,6,7,6,6,7,6,6,6,7,6,6,6,6,6,7,6,6,6,5,400
S-2911010107,S-0359369084034566,normal,4,14,7,5,5,6,6,5,5,6,5,5,7,6,5,7,5,6,6,5,5,5,6,5,5,270
S-4413110100,S-0359369081564763,normal,6,9,10,9,6,7,7,7,7,7,8,6,8,7,8,8,8,9,84,28,24,13,11,9,6,600
S-2911010107,S-0359369084041454,normal,4,6,6,5,4,5,5,5,5,5,6,6,5,5,5,6,5,6,5,5,6,5,6,5,5,250
S-4413110100,S-0359369084106265,normal,4,15,5,6,5,6,6,5,6,6,5,6,5,6,6,5,6,6,6,6,6,6,6,6,6,360
S-2711010100,S-0359369085220446,normal,5,14,7,6,7,8,8,6,6,5,6,7,6,5,5,5,5,6,6,5,6,5,6,5,6,460
S-4571025029,S-0359369084041629,normal,3,20,5,5,5,5,5,5,5,3,3,6,6,5,3,5,3,5,5,5,3,5,5,6,5,260
S-4571025029,S-0359369084044086,normal,4,10,6,5,7,5,6,6,6,6,5,5,6,6,7,6,5,5,5,6,5,8,6,6,7,260
S-4571025029,S-0359369084040423,normal,6,9,6,5,5,7,6,6,5,6,5,6,6,6,6,6,6,6,6,7,6,5,6,6,6,260
S-2711010100,S-0359369084049135,normal,4,9,7,5,5,5,6,6,6,5,5,6,7,5,6,6,6,6,6,6,6,6,6,6,7,250
S-4521010100,S-0359369084101266,normal,4,10,6,5,6,5,6,5,7,5,5,5,7,5,5,6,7,5,5,7,7,6,5,5,7,370
S-2911010107,S-0359369084032289,normal,5,7,5,6,5,5,7,5,6,5,5,5,5,5,7,6,6,5,5,6,5,5,4,6,6,260
S-4571025029,S-0359369084050612,normal,4,11,6,6,5,5,6,6,6,5,6,7,8,6,5,5,5,7,5,6,6,6,6,8,6,240
S-2711010100,S-0359369085125835,normal,4,52,18,9,6,9,12,7,7,5,7,7,11,5,5,5,6,5,6,6,5,6,6,6,5,200
S-4413110100,S-0359369084117775,normal,6,84,8,6,6,5,5,5,5,7,5,6,5,6,6,6,6,6,6,6,6,7,6,7,6,320
S-4521010100,S-0359369084094156,normal,4,5,4,5,5,7,5,5,5,5,5,6,5,6,5,6,6,5,5,6,6,6,6,5,6,450
S-2911010107,S-0359369084039755,normal,3,10,6,4,4,4,5,5,6,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,4,260
S-4571025029,S-0359369084037718,normal,6,47,11,8,8,6,6,8,6,6,6,5,6,6,6,9,6,8,29,12,8,6,6,5,6,340
S-2711010100,S-0359369085126320,normal,5,34,6,6,6,6,6,5,6,6,6,6,6,6,6,8,5,6,6,6,6,7,6,7,6,290
S-4571025029,S-0359369084051057,normal,4,11,7,6,5,5,5,5,6,6,5,6,5,6,5,6,5,7,6,6,6,7,5,7,7,260
S-4413110100,S-0359369084091855,normal,3,11,5,5,6,6,5,5,6,5,6,5,5,6,6,6,6,5,6,6,6,6,5,7,5,420
S-4571025029,S-0359369084039300,normal,4,15,6,5,6,4,4,5,6,7,4,5,5,5,5,4,4,4,4,6,5,5,5,4,5,260
S-4571025029,S-0359369084049788,normal,4,15,6,5,6,6,6,6,6,6,6,5,6,6,6,6,7,6,6,7,6,6,6,7,6,270
S-4413110100,S-0359369081312890,normal,5,7,7,10,7,8,12,8,8,8,7,6,7,7,8,8,6,8,9,7,7,7,8,9,7,410
S-2911010107,S-0359369084040142,normal,4,34,5,6,5,6,6,5,6,6,6,6,6,5,8,5,6,5,6,7,7,5,6,5,6,270
S-4521010100,S-0359369084096201,normal,4,5,5,6,6,5,6,6,5,6,6,5,6,5,6,6,5,6,6,6,6,5,7,6,5,400
S-4521010100,S-0359369084118112,normal,4,8,6,5,5,6,5,6,5,6,5,6,6,7,5,6,6,5,6,7,7,6,5,6,5,370
S-4521010100,S-0359369084100961,normal,5,8,5,5,5,5,5,5,4,5,5,5,4,5,5,6,5,6,6,5,6,5,8,6,5,380
S-4571025029,S-0359369084050273,normal,4,24,6,5,6,8,8,6,6,7,5,5,5,6,5,5,6,5,6,6,6,5,6,6,5,360
S-4571025029,S-0359369084050216,normal,4,12,6,7,7,6,6,6,6,6,7,7,12,6,7,6,6,6,7,7,9,12,14,15,8,260
S-2711010100,S-0359369084046735,normal,4,8,5,6,6,6,6,5,7,6,4,6,5,5,5,7,6,5,6,7,6,4,6,6,6,420
S-2911010107,S-0359369084051008,normal,4,14,8,7,5,6,5,5,5,5,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,270
S-4571025029,S-0359369084036595,normal,4,84,6,6,6,7,6,6,6,7,5,6,6,6,6,5,6,6,6,6,6,5,6,7,6,310
